index,开庭时间,案号,案由,开庭年月,案由类型,label_案由类型
19,2012年09月13日15时30分,（2012）兴民一初字第1108号,买卖合同纠纷,2012年09月,买卖合同,买卖合同
0,2012年09月03日08时30分,（2012）兴民一初字第1060号,离婚纠纷,2012年09月,离婚,离婚
1,2012年09月03日15时30分,（2012）兴民一初字第684号,劳动争议纠纷,2012年09月,劳动争议,劳动争议
2,2012年09月03日15时30分,（2012）兴民一初字第1054号,劳动争议纠纷,2012年09月,劳动争议,劳动争议
3,2012年09月04日08时30分,（2012）兴民一初字第1044号,建设工程施工合同纠纷,2012年09月,建设工程施工合同,建设工程施工合同
4,2012年09月04日08时30分,（2012）兴民一初字第1051号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
5,2012年09月04日15时30分,（2012）兴民一初字第652号,商品房销售合同纠纷,2012年09月,商品房销售合同,商品房销售合同
6,2012年09月04日15时30分,（2012）兴民一初字第1045号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
7,2012年09月04日15时30分,（2012）兴民一初字第1056号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
8,2012年09月04日15时30分,（2012）兴民一初字第1059号,离婚纠纷,2012年09月,离婚,离婚
9,2012年09月05日08时30分,（2012）兴民一初字第923号,健康权纠纷,2012年09月,健康权,健康权
10,2012年09月05日08时30分,（2012）兴民一初字第1057号,商品房销售合同纠纷,2012年09月,商品房销售合同,商品房销售合同
11,2012年09月05日15时30分,（2011）兴民一初字第1067号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
12,2012年09月05日15时30分,（2012）兴民一初字第1069号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
13,2012年09月05日15时30分,（2012）兴民一初字第1021号,房屋租赁合同纠纷,2012年09月,房屋租赁合同,房屋租赁合同
14,2012年09月06日08时30分,（2012）兴民一初字第1077号,医疗损害赔偿纠纷,2012年09月,医疗损害赔偿,其他
15,2012年09月06日08时30分,（2012）兴民一初字第1052号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
16,2012年09月06日08时30分,（2012）兴民一初字第1053号,民间借贷纠纷,2012年09月,民间借贷,民间借贷
17,2012年09月06日15时30分,（2012）兴民一初字第1057号,离婚纠纷,2012年09月,离婚,离婚
18,2012年09月06日15时30分,（2012）兴民一初字第1078号,离婚纠纷,2012年09月,离婚,离婚
19,2012年09月06日15时30分,（2012）兴民一初字第1057号,机动车交通事故责任纠纷,2012年09月,机动车交通事故责任,机动车交通事故责任
20,2012年09月06日15时30分,（2012）兴民一初字第1013号,教育培训合同纠纷,2012年09月,教育培训合同,其他
0,2012年08月27日08时30分,（2012）兴民一初字第1036号,租赁合同纠纷,2012年08月,租赁合同,租赁合同
1,2012年08月27日08时30分,（2012）兴民一初字第935号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
2,2012年08月27日08时30分,（2012）兴民一初字第1033号,房屋租赁合同纠纷,2012年08月,房屋租赁合同,房屋租赁合同
3,2012年08月27日15时30分,（2012）兴民一初字第322号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
4,2012年08月27日15时30分,（2012）兴民一初字第1038号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
5,2012年08月28日08时30分,（2012）兴民一初字第1020号,劳动争议纠纷,2012年08月,劳动争议,劳动争议
6,2012年08月28日08时30分,（2012）兴民一初字第1042号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
7,2012年08月29日08时30分,（2012）兴民一初字第912号,土地租赁合同纠纷,2012年08月,土地租赁合同,其他
8,2012年08月29日08时30分,（2012）兴民一初字第1034号,财产损害赔偿纠纷,2012年08月,财产损害赔偿,其他
9,2012年08月29日15时30分,（2012）兴民一初字第570号,排除妨碍纠纷,2012年08月,排除妨碍,其他
10,2012年08月29日15时30分,（2012）兴民一初字第542号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
11,2012年08月29日15时30分,（2012）兴民一初字第299号,租赁合同纠纷,2012年08月,租赁合同,租赁合同
12,2012年08月30日08时30分,（2012）兴民一初字第369号,共有物分割纠纷,2012年08月,共有物分割,其他
13,2012年08月30日08时30分,（2011）兴民一初字第511号,建设工程施工合同纠纷,2012年08月,建设工程施工合同,建设工程施工合同
14,2012年08月30日15时30分,（2012）兴民一初字第368号,共有物分割纠纷,2012年08月,共有物分割,其他
15,2012年08月30日15时30分,（2012）兴民一初字第850号,离婚纠纷,2012年08月,离婚,离婚
0,2012年08月20日08时30分,（2012）兴民一初字第1006号,继承纠纷,2012年08月,继承,其他
1,2012年08月20日08时30分,（2012）兴民一初字第1005号,劳动争议纠纷,2012年08月,劳动争议,劳动争议
2,2012年08月20日15时30分,（2012）兴民一初字第577号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
3,2012年08月20日15时30分,（2012）兴民一初字第593号,申请执行人执行异议之诉纠纷,2012年08月,申请执行人执行异议之诉,其他
4,2012年08月21日08时30分,（2011）兴民一初字第1012号,教育培训合同纠纷,2012年08月,教育培训合同,其他
5,2012年08月21日08时30分,（2011）兴民一初字第1013号,教育培训合同纠纷,2012年08月,教育培训合同,其他
6,2012年08月21日08时30分,（2012）兴民一初字第1009号,遗嘱继承纠纷,2012年08月,遗嘱继承,其他
7,2012年08月21日08时30分,（2012）兴民一初字第970号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
8,2012年08月21日08时30分,（2012）兴民一初字第971号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
9,2012年08月21日08时30分,（2012）兴民一初字第1015号,租赁合同纠纷,2012年08月,租赁合同,租赁合同
10,2012年08月21日15时30分,（2012）兴民一初字第250号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
11,2012年08月21日15时30分,（2012）兴民一初字第1004号,离婚纠纷,2012年08月,离婚,离婚
12,2012年08月22日08时30分,（2011）兴民一重字第10号,财产损害赔偿纠纷,2012年08月,财产损害赔偿,其他
13,2012年08月22日08时30分,（2011）兴民一初字第853号,物业服务合同纠纷,2012年08月,物业服务合同,物业服务合同
14,2012年08月23日08时30分,（2012）兴民一初字第800号,建设工程施工合同纠纷,2012年08月,建设工程施工合同,建设工程施工合同
15,2012年08月23日08时30分,（2012）兴民一初字第580号,离婚纠纷,2012年08月,离婚,离婚
16,2012年08月23日08时30分,（2012）兴民一初字第1016号,劳动争议纠纷,2012年08月,劳动争议,劳动争议
0,2012年08月13日08时30分,（2012）兴民一初字第300号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
1,2012年08月13日08时30分,（2012）兴民一初字第301号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
2,2012年08月13日08时30分,（2012）兴民一初字第302号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
3,2012年08月13日08时30分,（2012）兴民一初字第303号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
4,2012年08月13日08时30分,（2012）兴民一初字第324号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
5,2012年08月13日08时30分,（2012）兴民一初字第326号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
6,2012年08月13日08时30分,（2012）兴民一初字第327号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
7,2012年08月13日08时30分,（2012）兴民一初字第968号,共有纠纷,2012年08月,共有,其他
8,2012年08月13日08时30分,（2012）兴民一初字第969号,继承纠纷,2012年08月,继承,其他
9,2012年08月13日08时30分,（2012）兴民一初字第947号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
10,2012年08月13日08时30分,（2012）兴民一初字第948号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
11,2012年08月13日08时30分,（2012）兴民一初字第949号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
12,2012年08月13日15时30分,（2012）兴民一初字第466号,买卖合同纠纷,2012年08月,买卖合同,买卖合同
13,2012年08月13日15时30分,（2011）兴民一初字第1171号,民间借贷,2012年08月,民间借贷,民间借贷
14,2012年08月13日15时30分,（2011）兴民一初字第1172号,民间借贷,2012年08月,民间借贷,民间借贷
15,2012年08月13日15时30分,（2012）兴民一初字983号,离婚纠纷,2012年08月,离婚,离婚
16,2012年08月14日08时30分,（2012）兴民一初字第532号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
17,2012年08月14日08时30分,（2012）兴民一初字第533号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
18,2012年08月14日08时30分,（2012）兴民一初字第534号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
19,2012年08月14日08时30分,（2012）兴民一初字第535号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
20,2012年08月14日08时30分,（2012）兴民一初字第910号,继承纠纷,2012年08月,继承,其他
21,2012年08月14日08时30分,（2012）兴民一初字第974号,财产损害赔偿纠纷,2012年08月,财产损害赔偿,其他
22,2012年08月14日15时30分,（2012）兴民一初字第982号,劳动争议纠纷,2012年08月,劳动争议,劳动争议
23,2012年08月14日15时30分,（2012）兴民一初字第913号,土地租赁合同纠纷,2012年08月,土地租赁合同,其他
24,2012年08月15日08时30分,（2012）兴民一初字第547号,继承纠纷,2012年08月,继承,其他
25,2012年08月15日08时30分,（2011）兴民一初字第153号,劳动争议,2012年08月,劳动争议,劳动争议
26,2012年08月16日08时30分,（2012）兴民一初字第840号,劳动争议纠纷,2012年08月,劳动争议,劳动争议
27,2012年08月16日08时30分,（2012）兴民一初字第790号,继承纠纷,2012年08月,继承,其他
28,2012年08月16日08时30分,（2012）兴民一初字第984号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
29,2012年08月16日08时30分,（2012）兴民一初字第985号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
30,2012年08月16日15时30分,（2012）兴民一初字第891号,离婚纠纷,2012年08月,离婚,离婚
31,2012年08月16日15时30分,（2012）兴民一初字第925号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
32,2012年08月16日15时30分,（2012）兴民一初字第1003号,房屋租赁合同纠纷,2012年08月,房屋租赁合同,房屋租赁合同
0,2012年08月06日08时30分,（2012）兴民一初字第932号,医疗服务合同纠纷,2012年08月,医疗服务合同,其他
1,2012年08月06日08时30分,（2012）兴民一初字第863号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
2,2012年08月06日08时30分,（2012）兴民一初字第,民间借贷纠纷,2012年08月,民间借贷,民间借贷
3,2012年08月06日08时30分,（2012）兴民一初字第887号,定金合同纠纷,2012年08月,定金合同,其他
4,2012年08月06日15时30分,（2012）兴民一初字第934号,离婚纠纷,2012年08月,离婚,离婚
5,2012年08月06日15时30分,（2011）兴民一初字第942号,离婚纠纷,2012年08月,离婚,离婚
6,2012年08月06日15时30分,（2012）兴民一初字第937号,离婚纠纷,2012年08月,离婚,离婚
7,2012年08月07日08时30分,（2012）兴民一初字第201号,离婚纠纷,2012年08月,离婚,离婚
8,2012年08月07日08时30分,（2012）兴民一初字第883号,委托合同纠纷,2012年08月,委托合同,其他
9,2012年08月07日15时30分,（2012）兴民一初字第849号,租赁合同纠纷,2012年08月,租赁合同,租赁合同
10,2012年08月07日15时30分,（2012）兴民一初字第635号,离婚纠纷,2012年08月,离婚,离婚
11,2012年08月07日15时30分,（2012）兴民一初字第939号,民间借贷纠纷,2012年08月,民间借贷,民间借贷
12,2012年08月08日08时30分,（2012）兴民一初字第880号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
13,2012年08月08日08时30分,（2011）兴民一初字第511号,建设工程施工合同纠纷,2012年08月,建设工程施工合同,建设工程施工合同
14,2012年08月08日08时30分,（2012）兴民一初字第924号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
15,2012年08月08日15时30分,（2012）兴民一初字第824号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
16,2012年08月08日15时30分,（2012）兴民一初字第943号,离婚纠纷,2012年08月,离婚,离婚
17,2012年08月09日08时30分,（2012）兴民一初字第926号,物业服务合同纠纷,2012年08月,物业服务合同,物业服务合同
18,2012年08月09日08时30分,（2012）兴民一初字第241号,机动车交通事故责任纠纷,2012年08月,机动车交通事故责任,机动车交通事故责任
